	PlaceTest	DateTest	Rate	TextRate	HourTest	Sex	MaritalStatus	Education	Hometown	Neighborhood	Approved	AllRate	HasTextRate	Month	Year
2113	21	2017-05-01	5.95	1.7	2	2	4	3	HIDROLÂNDIA	Setor Leste Vila Nova	1	7.65	1	5	2017
2114	21	2017-07-01	5.95	1.7	1	1	4	8	GOIANIA	Setor São José	1	7.65	1	7	2017
2115	21	2017-01-16	5.95	1.7	2	2	4	3	AVELINOPOLIS	Residencial Goiânia Viva	1	7.65	1	1	2017
2116	21	2017-12-01	5.95	1.7	1	1	4	3	Goiânia	Vila Florença	1	7.65	1	12	2017
2117	21	2017-09-01	5.95	1.7	2	1	4	9	Goiânia	Capuava	1	7.65	1	9	2017
2118	21	2017-09-01	5.95	1.7	1	1	4	3	bela vista de goiás	Setor Central	1	7.65	1	9	2017
2119	21	2017-01-16	5.95	1.7	1	2	4	3	Crixas	Setor Leste Universitário	1	7.65	1	1	2017
2120	21	2017-08-01	5.95	1.7	2	2	4	9	Goiânia 	Vargem Bonita 	1	7.65	1	8	2017
2121	21	2017-01-15	5.9	1.9	2	1	4	8	Inhumas	Setor Central	1	7.800000000000001	1	1	2017
2122	21	2017-01-14	5.9	1.9	2	1	1	3	axixa do tocantins	Residencial Itamaracá	1	7.800000000000001	1	1	2017
2123	21	2017-09-01	5.9	1.9	2	1	4	3	Goiânia 	Vila leonor	1	7.800000000000001	1	9	2017
2124	21	2017-01-15	5.9	0.9	1	2	4	3	APARECIDA DE GOIÂNIA	Goiania Park Sul	1	6.800000000000001	1	1	2017
2125	21	2017-01-14	5.85	2.1	1	1	1	3	GOIANIA	Vila Jardim São Judas Tadeu	1	7.949999999999999	1	1	2017
2126	21	2017-01-14	5.85	2.1	2	1	4	3	TRINDADE	Guarujá Park	1	7.949999999999999	1	1	2017
2127	21	2017-01-14	5.85	2.1	2	1	1	0	Edeia	Setor Central	1	7.949999999999999	1	1	2017
2128	21	2017-01-16	5.85	1.6	1	1	4	9	Goiânia	Condomínio Shangry-Lá	1	7.449999999999999	1	1	2017
2129	21	2017-12-01	5.85	1.6	2	1	1	3	Goiãnia 	Jardim Canedo 1 	1	7.449999999999999	1	12	2017
2130	21	2017-12-01	5.85	1.6	1	2	4	3	Goiânia	Setor Urias Magalhães	1	7.449999999999999	1	12	2017
2131	21	2017-01-17	5.85	1.6	1	2	1	9	Carinhanha 	Jardim Balneário Meia Ponte	1	7.449999999999999	1	1	2017
2132	21	2017-01-16	5.85	1.6	2	1	1	3	Formosa	Conjunto Vera Cruz	1	7.449999999999999	1	1	2017
2133	21	2017-01-13	5.85	1.6	1	2	1	1	Goias 	Jardim América	1	7.449999999999999	1	1	2017
2134	21	2017-01-16	5.85	1.6	2	1	1	3	goiania	Setor Central	1	7.449999999999999	1	1	2017
2135	21	2017-01-17	5.85	1.6	1	1	1	4	MONTE ALTO-SP	Parque das Flores	1	7.449999999999999	1	1	2017
2136	21	2017-12-01	5.8	1.8	1	1	4	3	GAVIÃO	Vila Maria José	1	7.6	1	12	2017
2137	21	2017-09-01	5.8	1.8	2	1	4	9	Goiânia	MAYSA	1	7.6	1	9	2017
2138	21	2017-01-15	5.8	1.8	2	1	1	3	APARECIDA DE GOIANIA	Setor Central	1	7.6	1	1	2017
2139	21	2017-08-01	5.8	1.8	2	2	4	3	Goiânia	Residencial Vale dos Sonhos I	1	7.6	1	8	2017
2140	21	2017-01-14	5.8	1.8	2	1	2	3	FORMOSO DO ARAGUAIA	Vila Industrial	1	7.6	1	1	2017
2141	21	2017-01-16	5.8	1.8	2	2	1	3	imperatriz 	Setor Parque Tremendão	1	7.6	1	1	2017
2142	21	2017-01-15	5.75	2.0	2	1	4	8	goiania	Jardim Novo Mundo	1	7.75	1	1	2017
2143	21	2017-01-15	5.75	2.0	2	1	4	3	Senador Canedo	Das Indústrias	1	7.75	1	1	2017
2144	21	2017-01-16	5.75	1.5	1	1	4	8	campina verde	Parque Morumbi	1	7.25	1	1	2017
2145	21	2017-01-17	5.75	1.5	1	2	1	8	URUANA	Residencial Sonho Dourado	1	7.25	1	1	2017
2146	21	2017-01-17	5.75	1.5	2	1	4	9	Formosa	Conjunto Habitacional Madre Germana II	1	7.25	1	1	2017
2147	21	2017-01-17	5.75	1.5	1	1	1	3	Goianira	Setor Central	1	7.25	1	1	2017
2148	21	2017-01-13	5.75	1.5	2	1	1	9	Goiânia	Jardim Guanabara II	1	7.25	1	1	2017
2149	21	2017-01-15	5.7	1.7	1	2	4	8	itabuna	Goiânia Park Sul	1	7.4	1	1	2017
2150	21	2017-12-01	5.7	1.7	2	1	4	8	Goiânia	Vila Morais	1	7.4	1	12	2017
2151	21	2017-01-17	5.7	1.7	2	2	1	8	Maringá	Jundiaí	1	7.4	1	1	2017
2152	21	2017-12-01	5.65	1.9	2	2	1	8	Iporá	Alto da Glória	1	7.550000000000001	1	12	2017
2153	21	2017-01-15	5.65	1.9	2	1	4	9	AÇAILANDIA	Vila Redenção	1	7.550000000000001	1	1	2017
2154	21	2017-01-14	5.65	1.9	1	1	4	3	goiania	Conjunto Guadalajara	1	7.550000000000001	1	1	2017
2155	21	2017-01-14	5.65	1.4	1	1	4	9	Bela Vista de Goias 	Setor Oeste	1	7.050000000000001	1	1	2017
2156	21	2017-05-01	5.65	1.4	2	1	4	3	Goiânia	Setor Bela Vista	1	7.050000000000001	1	5	2017
2157	21	2017-01-16	5.6	1.6	2	1	4	8	bela vista de goias	setor leste universitario	1	7.199999999999999	1	1	2017
2158	21	2017-12-01	5.6	1.6	2	1	1	3	Ceres	Conjunto Vera Cruz	1	7.199999999999999	1	12	2017
2159	21	2017-01-17	5.6	1.6	2	2	4	4	Goiânia 	Setor Sudoeste	1	7.199999999999999	1	1	2017
2160	21	2017-06-01	5.6	1.6	2	1	1	8	Morrinhos	Parque dos Pirineus	1	7.199999999999999	1	6	2017
2161	21	2017-09-01	5.6	1.6	2	2	4	9	TRINDADE	Setor Maysa	1	7.199999999999999	1	9	2017
2162	21	2017-05-01	5.55	1.8	1	1	4	8	Rialma	Setor Central	1	7.35	1	5	2017
2163	21	2017-01-17	5.5	1.5	2	1	1	3	Arapoema	Fazenda Diamante 3	1	7.0	1	1	2017
2164	21	2017-07-01	5.5	1.5	1	1	1	8	Anápolis	Residencial Aldeia dos Sonhos	1	7.0	1	7	2017
2165	21	2017-01-13	5.5	1.5	1	2	2	3	São José do Rio Preto - SP	Setor Bela Vista	1	7.0	1	1	2017
2166	21	2017-07-01	5.5	1.5	2	1	1	8	Goiânia	Village Veneza	1	7.0	1	7	2017
2167	21	2017-01-17	5.5	1.5	1	1	4	4	Brasília 	Núcleo Habitacional Novo Gama	1	7.0	1	1	2017
2168	21	2017-05-01	5.5	1.5	1	1	4	8	Goiânia	Parque Amazônia	1	7.0	1	5	2017
2169	21	2017-07-01	5.45	1.7	1	1	1	8	GOIANIA	Goiá	1	7.15	1	7	2017
2170	21	2017-12-01	5.45	1.7	1	2	4	8	Goiânia 	Cidade Nova	1	7.15	1	12	2017
2171	21	2017-09-01	5.45	1.7	2	2	4	8	Goiânia	Jardim Santo Antônio	1	7.15	1	9	2017
2172	21	2017-12-01	5.45	1.7	2	2	4	3	Goiânia	Vila Morais	1	7.15	1	12	2017
2173	21	2017-01-17	5.45	1.7	1	2	4	5	CERES	Chácaras Bela Vista	1	7.15	1	1	2017
2174	21	2017-12-01	5.45	1.7	2	1	4	3	Pires do Rio	Setor Sul	1	7.15	1	12	2017
2175	21	2017-12-01	5.45	1.7	2	1	4	3	Goiânia 	Jardim América	1	7.15	1	12	2017
2176	21	2017-12-01	5.45	1.7	2	2	4	9	URUAÇU	Residencial Serra das Brisas	1	7.15	1	12	2017
2177	21		5.45	1.7	0	0	0	0			1	7.15	1	0	0
2178	21	2017-12-01	5.45	1.7	2	1	1	3	sao paulo 	Jardim Helvécia	1	7.15	1	12	2017
2179	21	2017-09-01	5.45	1.7	2	1	1	9	Goiânia 	Vila Cruzeiro do Sul	1	7.15	1	9	2017
2180	21	2017-08-01	5.4	1.4	2	1	4	3	CAROLINA	Campos Elísios	1	6.800000000000001	1	8	2017
2181	21	2017-01-13	5.35	1.6	2	2	2	8	Miguelopolis	Setor Oeste	1	6.949999999999999	1	1	2017
2182	21	2017-01-17	5.35	1.6	2	1	1	3	Guiratinga	Villasul	1	6.949999999999999	1	1	2017
2183	21	2017-05-01	5.35	1.6	1	2	4	3	Goiânia	Setor Aeroporto Sul - 3ª Etapa	1	6.949999999999999	1	5	2017
2184	21	2017-12-01	5.35	1.6	2	2	4	5	GOIANIA	Vila Maria José	1	6.949999999999999	1	12	2017
2185	21	2017-01-17	5.35	1.6	1	1	1	4	Anápolis	Vila Formosa	1	6.949999999999999	1	1	2017
2186	21	2017-01-16	5.35	1.6	1	1	1	3	Goiânia 	Jardim Novo Mundo	1	6.949999999999999	1	1	2017
2187	21	2017-01-16	5.35	1.6	2	1	4	3	Goiânia 	Sítios Santa Luzia	1	6.949999999999999	1	1	2017
2188	21	2017-01-17	5.35	1.6	1	2	4	8	Santa Terezinha de Goiás	Jardim Guanabara II	1	6.949999999999999	1	1	2017
2189	21	2017-05-01	5.35	1.6	2	1	4	3	Goianésia	Covoa 1	1	6.949999999999999	1	5	2017
2190	21	2017-01-16	5.35	1.6	2	1	4	9	Goiânia 	Vila São João 	1	6.949999999999999	1	1	2017
2191	21	2017-12-01	5.35	1.6	2	1	4	9	Goiania	Nova Suiça	1	6.949999999999999	1	12	2017
2192	21	2017-01-15	5.3	1.3	2	1	1	3	Goiânia	Setor Aeroporto	1	6.6	1	1	2017
2193	21	2017-05-01	5.3	1.3	2	2	4	3	JI - PARANA	Setor Central	1	6.6	1	5	2017
2194	21	2017-01-17	5.3	1.3	2	1	4	5	Afonso cunha	Residencial Morada do Bosque	1	6.6	1	1	2017
2195	21	2017-09-01	5.25	1.5	2	1	1	8	Luziânia	Setor Central	1	6.75	1	9	2017
2196	21	2017-06-01	5.25	1.5	2	1	1	8	Ituverava	Setor Sul	1	6.75	1	6	2017
2197	21	2017-09-01	5.25	1.5	2	1	4	9	Aruanã	Itapoã	1	6.75	1	9	2017
2198	21	2017-01-13	5.15	1.4	2	1	4	8	itapuranga	Setor Central	1	6.550000000000001	1	1	2017
2199	21	2017-01-17	5.15	1.4	2	1	1	3	floresta do araguia	Parque Eldorado Oeste	1	6.550000000000001	1	1	2017
2200	21	2017-01-13	5.05	1.3	1	1	1	3	MATELÂNDIA	Parque Atheneu	1	6.35	1	1	2017
2201	21	2017-01-15	5.05	1.3	1	1	4	3	Santana do Araguaia 	Residencial Brisas da Mata	1	6.35	1	1	2017
2202	21	2017-01-15	5.0	1.0	1	1	4	3	Campo Grande	Setor Bela Vista	1	6.0	1	1	2017
2203	21	2017-01-16	4.95	1.2	2	1	4	3	TUCUMA	Setor Garavelo	0	6.15	1	1	2017
2204	21	2017-12-01	4.95	1.2	2	2	1	8	ANAPOLINS	CIDADE VERA CRUZ 2 	0	6.15	1	12	2017
2205	21	2017-09-01	4.85	1.1	1	1	1	3	bela vista de goiás	setor alphaville	0	5.949999999999999	1	9	2017
2206	17	2017-12-01	5.85	1.6	1	1	1	3	BARÃO DE GRAJAÚ	Centro	1	7.449999999999999	1	12	2017
2207	17	2017-01-16	5.55	1.3	2	1	4	3	BARÃO DE GRAJAU	NOSSA SENHORA DA CONCEIÇAO	1	6.85	1	1	2017
2208	17	2017-09-01	5.5	1.0	1	2	4	3	Floriano	Alto da cruz	1	6.5	1	9	2017
2209	17	2017-08-01	5.45	1.7	2	1	1	9	Benedito Leite	São Borja	1	7.15	1	8	2017
2210	17	2017-01-16	5.25	1.5	1	2	1	8	FLoriano	Manguinha	1	6.75	1	1	2017
2211	17	2017-08-01	5.1	1.1	1	1	4	8	FLORIANO	CAMPO VELHO	1	6.199999999999999	1	8	2017
2212	17	2017-01-15	5.05	1.3	2	1	4	3	Barão de Grajaú	São Cristóvão	1	6.35	1	1	2017
2213	17	2017-01-15	4.75	1.0	1	2	4	9	uruçui	Centro	0	5.75	1	1	2017
2214	13	2017-01-15	7.0	2.0	2	2	4	3	JARU	CIDADE ALTA	1	9.0	1	1	2017
2215	13	2017-09-01	6.9	2.4	2	2	1	8	JI-PARANÁ	Centro	1	9.3	1	9	2017
2216	13	2017-01-16	6.8	2.3	1	1	4	0	ROLIM DE MOURA	Centro	1	9.1	1	1	2017
2217	13	2017-09-01	6.65	2.4	1	1	4	3	Ji-Paraná	Cidade alta	1	9.05	1	9	2017
2218	13	2017-09-01	6.65	2.4	2	1	1	3	NOVA BRASILANDIA DO OEESTE	Centro	1	9.05	1	9	2017
2219	13	2017-05-01	6.2	1.2	1	2	4	3	JÍ-PARANÁ	PORTO MURTINHO 	1	7.4	1	5	2017
2220	13	2017-01-15	5.9	1.9	2	2	1	3	CEREJEIRAS	CIDADE ALTA	1	7.800000000000001	1	1	2017
2221	13	2017-02-01	5.55	1.8	1	1	1	4	curitiba	Centro	1	7.35	1	2	2017
2222	13	2017-06-01	5.35	1.6	1	1	4	8	cerejeiras	Centro	1	6.949999999999999	1	6	2017
2223	6	2017-10-01	7.35	1.6	1	1	4	6	Niterói	Fundo Canoas	1	8.95	1	10	2017
2224	6	2017-01-17	7.05	2.3	2	2	4	8	Vidal Ramos	Eugênio Schneider	1	9.35	1	1	2017
2225	6	2017-01-15	7.05	1.8	2	1	1	8	Balneário Camboriú	Canta Galo	1	8.85	1	1	2017
2226	6	2017-01-16	6.9	2.4	2	1	4	9	Indaial	salão	1	9.3	1	1	2017
2227	6	2017-01-16	6.8	2.3	2	1	4	8	Rio do Oeste	Centro	1	9.1	1	1	2017
2228	6	2017-01-13	6.6	1.6	2	2	1	8	RIO DO SUL	Santana	1	8.2	1	1	2017
2229	6	2017-01-17	6.55	2.3	1	1	1	8	rio do sul	Taboão	1	8.85	1	1	2017
2230	6	2017-01-16	6.45	2.2	2	2	4	8	Santarém	Santana	1	8.65	1	1	2017
2231	6	2017-01-17	6.45	2.2	2	1	4	0	Petrolandia	Centro	1	8.65	1	1	2017
2232	6	2017-01-16	6.25	2.0	1	2	1	3	Atalanta	Fundo Canoas	1	8.25	1	1	2017
2233	6	2017-10-01	6.2	1.7	1	2	4	3	agrolândia	interior	1	7.9	1	10	2017
2234	6	2017-01-17	6.15	2.4	2	1	4	3	TAIO	INTERIOR	1	8.55	1	1	2017
2235	6	2017-10-01	6.1	2.1	1	1	1	8	Taió	Canta Galo	1	8.2	1	10	2017
2236	6	2017-12-01	6.1	1.6	2	1	4	3	Taio	Ribeirão do salto	1	7.699999999999999	1	12	2017
2237	6	2017-01-14	6.0	1.5	2	2	1	8	Cascavel	Itoupava	1	7.5	1	1	2017
2238	6	2017-01-16	6.0	1.5	2	2	1	3	Pomerode	Ribeirão Herdt	1	7.5	1	1	2017
2239	6	2017-01-16	5.9	1.9	2	1	4	0	Salete	Centro	1	7.800000000000001	1	1	2017
2240	6	2017-01-15	5.9	1.9	2	1	1	8	CAMPOS NOVOS	PROGRESSO	1	7.800000000000001	1	1	2017
2241	6	2017-10-01	5.8	1.8	1	2	4	8	Itaiópolis	Barragem	1	7.6	1	10	2017
2242	6	2017-10-01	5.8	1.3	2	1	4	3	Petrolândia sc 	Rio de dentro 	1	7.1	1	10	2017
2243	6	2017-01-16	5.65	1.9	2	2	4	9	Rio do Sul	estradas geral salão	1	7.550000000000001	1	1	2017
2244	6	2017-01-13	5.65	1.4	2	1	1	4	Rio do Sul	Santana	1	7.050000000000001	1	1	2017
2245	6	2017-01-15	5.6	1.6	2	1	1	3	ituporanga	Albertina	1	7.199999999999999	1	1	2017
2246	6	2017-01-14	5.5	1.5	1	1	1	0	Trombudo Central 	Jardim América 	1	7.0	1	1	2017
2247	6	2017-10-01	5.45	1.7	2	2	4	3	ITUPORANGA	RIBEIRÃO MATILDE	1	7.15	1	10	2017
2248	6	2017-01-13	5.4	1.4	2	1	4	3	TAIO	Centro	1	6.800000000000001	1	1	2017
2249	6	2017-12-01	5.4	1.4	2	1	4	3	Joaçaba	Santa Helena	1	6.800000000000001	1	12	2017
2250	6	2017-12-01	5.25	1.5	2	1	4	8	JOAÇABA	INTERIOR	1	6.75	1	12	2017
2251	6	2017-01-15	7.65	1.9	2	1	4	3	Seara	Centro	1	9.55	1	1	2017
2252	6	2017-01-17	7.3	2.3	1	2	4	3	São Miguel do Oeste	Centro	1	9.6	1	1	2017
2253	6	2017-01-16	7.15	2.4	1	1	4	8	itapiranga-sc	Universitário	1	9.55	1	1	2017
2254	6	2017-01-13	7.0	1.5	1	1	4	3	DIONÍSIO CERQUEIRA	SÃO JORGE	1	8.5	1	1	2017
2255	6	2017-01-16	6.9	2.4	2	2	4	9	dionísio cerqueira	Centro	1	9.3	1	1	2017
2256	6	2017-01-16	6.9	2.4	2	2	4	3	Descanso 	Interior 	1	9.3	1	1	2017
2257	6	2017-01-15	6.7	1.7	2	1	1	4	São miguel do oeste	Centro	1	8.4	1	1	2017
2258	6	2017-01-16	6.55	2.3	2	1	4	3	SÃO MIGUEL DO OESTE	SÃO JORGE	1	8.85	1	1	2017
2259	6	2017-01-16	6.4	1.9	1	1	1	8	Itapiranga	Santo Antônio	1	8.3	1	1	2017
2260	6	2017-01-16	6.25	2.5	2	1	4	8	Nova Prata do Iguaçu	Centro	1	8.75	1	1	2017
2261	6	2017-01-13	6.25	1.5	1	1	4	3	Belmonte 	Centro	1	7.75	1	1	2017
2262	6	2017-01-13	6.15	1.4	2	1	4	3	São Lourenço do Oeste	Interior	1	7.550000000000001	1	1	2017
2263	6	2017-01-15	6.15	1.4	2	1	4	3	sãp miguel do oeste	Centro	1	7.550000000000001	1	1	2017
2264	6	2017-01-17	6.1	2.1	1	2	1	3	São Miguel Do Oeste	interior	1	8.2	1	1	2017
2265	6	2017-03-01	6.1	1.6	2	1	4	9	Belmonte	Interior	1	7.699999999999999	1	3	2017
2266	6	2017-03-01	6.0	1.5	2	1	1	3	Itapiranga	Interior	1	7.5	1	3	2017
2267	6	2017-01-17	5.95	2.2	1	2	4	3	DESCANSO	Cento	1	8.15	1	1	2017
2268	6	2017-01-15	5.95	1.7	2	2	4	3	XANXERE	Interior	1	7.65	1	1	2017
2269	6	2017-12-01	5.9	1.9	1	2	5	8	São Miguel do Oeste	Centro	1	7.800000000000001	1	12	2017
2270	6	2017-08-01	5.8	1.3	2	1	1	8	São Miguel do oeste	Santa Rita	1	7.1	1	8	2017
2271	6	2017-01-16	5.75	2.0	2	1	4	9	IPUMIRIM	Centro	1	7.75	1	1	2017
2272	6	2017-01-15	5.7	1.7	2	2	4	3	São Miguel do Oeste	São Gotardo	1	7.4	1	1	2017
2273	6	2017-12-01	5.7	1.7	1	1	4	8	Cascavel	Salete 	1	7.4	1	12	2017
2274	6	2017-01-15	5.7	1.7	2	2	4	4	mondaí 	Vila Catres	1	7.4	1	1	2017
2275	6	2017-01-15	5.7	1.7	2	2	1	4	Prudentopolis	Centro	1	7.4	1	1	2017
2276	6	2017-01-17	5.65	1.9	1	1	4	9	CEU AZUL	Centro	1	7.550000000000001	1	1	2017
2277	6	2017-01-15	5.6	1.6	2	1	4	3	MARAVILHA	Interior	1	7.199999999999999	1	1	2017
2278	6	2017-01-13	5.6	1.6	1	2	1	8	Maravilha	Progresso	1	7.199999999999999	1	1	2017
2279	6	2017-01-16	5.5	1.5	2	1	1	8	sao miguel do oeste	Centro	1	7.0	1	1	2017
2280	6	2017-01-15	5.45	1.7	2	1	1	8	turvo	Centro	1	7.15	1	1	2017
2281	6	2017-12-01	5.35	1.6	1	1	2	3	São Miguel do Oeste	Interior	1	6.949999999999999	1	12	2017
2282	6	2017-12-01	5.25	1.5	2	1	1	3	Pinhalzinho	Centro	1	6.75	1	12	2017
2283	6	2017-03-01	5.15	1.4	1	2	1	8	SÃO MIGUEL DO OESTE	INTERIOR	1	6.550000000000001	1	3	2017
2284	21	2017-01-16	5.3	1.8	1	2	4	3	TAGUATINGA	Centro	1	7.1	1	1	2017
2285	21	2017-01-17	5.2	1.7	1	1	4	3	Brasília 	jardim santa fé 	1	6.9	1	1	2017
2286	21	2017-01-17	5.2	1.7	1	1	4	3	CAMPO GRANDE	Centro	1	6.9	1	1	2017
2287	21	2017-06-01	5.1	1.6	2	1	4	3	alexania	Centro	1	6.699999999999999	1	6	2017
2288	21	2017-01-15	5.05	1.8	2	1	1	3	Santiago	Sobradinho	1	6.85	1	1	2017
2289	21	2017-12-01	5.05	1.8	2	1	1	3	planaltina df	Centro	1	6.85	1	12	2017
2290	21	2017-12-01	5.0	1.5	1	1	2	3	morros	Setor Norte	1	6.5	1	12	2017
2291	21	2017-01-14	4.95	1.7	1	1	4	9	UBIRATÃ	CENTRO	0	6.65	1	1	2017
2292	21	2017-10-01	4.95	1.7	1	2	1	8	ALEXANIA	Alexânia	0	6.65	1	10	2017
2293	21	2017-08-01	4.95	1.7	1	1	2	8	goiania	Centro	0	6.65	1	8	2017
2294	21	2017-01-14	4.95	1.7	1	1	4	3	Taguatinga	Samambaia Norte (Samambaia)	0	6.65	1	1	2017
2295	21	2017-01-16	4.95	1.7	1	1	4	3	anapolis	Centro	0	6.65	1	1	2017
2296	21	2017-01-15	4.95	1.7	2	2	4	3	Alexânia	Centro	0	6.65	1	1	2017
2297	21	2017-01-01	4.85	1.6	1	2	4	3	ANAPOLIS	Centro	0	6.449999999999999	1	1	2017
2298	21	2017-09-01	4.75	1.5	2	1	1	3	Brasília	Setor Habitacional Vicente Pires	0	6.25	1	9	2017
2299	21	2017-12-01	4.75	1.5	2	2	4	8	Pelotas 	Sobradinho	0	6.25	1	12	2017
2300	21	2017-05-01	4.75	1.5	2	1	4	8	Giania	Vila Brasília Sul	0	6.25	1	5	2017
2301	21	2017-06-01	4.7	1.2	2	1	1	8	BRASÌLIA	Centro	0	5.9	1	6	2017
2302	21	2017-07-01	4.7	1.2	2	2	1	3	Salgueiro	Centro	0	5.9	1	7	2017
2303	21	2017-08-01	4.7	1.2	1	1	4	9	ALEXANIA	Centro	0	5.9	1	8	2017
2304	21	2017-01-13	4.7	1.2	2	1	4	8	ANAPOLIS	Centro	0	5.9	1	1	2017
2305	21	2017-05-01	4.55	0.8	2	2	1	3	Anápolis	Sudoeste	0	5.35	1	5	2017
2306	21	2017-12-01	4.5	0.0	1	2	2	3	planaltina	Setor norte	0	4.5	0	12	2017
2307	21	2017-08-01	4.45	1.2	2	1	1	3	ALEXÂNIA	SETOR NOVA ALEXANIA 	0	5.65	1	8	2017
2308	21	2017-05-01	4.45	1.2	1	1	1	8	alexania	nova florida	0	5.65	1	5	2017
2309	21	2017-10-01	4.25	1.0	1	1	4	3	35962	Estiva 	0	5.25	1	10	2017
2310	21	2017-01-15	4.0	0.0	1	1	1	8	Brasília	Guará I	0	4.0	0	1	2017
2311	21	2017-02-01	4.0	0.0	2	2	4	3	Serra Dourada	Jd. Progresso	0	4.0	0	2	2017
2312	21	2017-10-01	4.0	0.0	1	1	1	0	MUNDO NOVO - BA	Riacho Fundo II	0	4.0	0	10	2017
2313	21	2017-12-01	3.75	0.0	1	1	1	3	morros	setor leste	0	3.75	0	12	2017
2314	21	2017-02-01	3.75	0.0	1	1	4	3	alexânia	Centro	0	3.75	0	2	2017
2315	21	2017-06-01	3.5	0.0	2	2	4	3	Brasília 	Asa Sul	0	3.5	0	6	2017
2316	21	2017-05-01	3.5	0.0	1	1	1	3	Teodoro Sampaio 	Centro	0	3.5	0	5	2017
2317	21	2017-02-01	3.25	0.0	1	1	4	3	Alexânia 	Taguatinga sul	0	3.25	0	2	2017
2318	21	2017-12-01	3.25	0.0	1	2	2	3	pio ix	Setor Norte	0	3.25	0	12	2017
2319	21	2017-01-13	3.25	0.0	1	1	1	3	ALEXANIA	Alexânia	0	3.25	0	1	2017
2320	21	2017-08-01	3.25	0.0	1	1	1	3	plano piloto	Centro	0	3.25	0	8	2017
2321	21	2017-01-16	3.25	0.0	1	2	4	3	alexânia	Centro	0	3.25	0	1	2017
2322	21	2017-10-01	3.25	0.0	1	1	1	3	Guaçui	Ypiranga	0	3.25	0	10	2017
2323	21	2017-12-01	3.0	0.0	2	1	4	8	GAMA-DF	PQ ESTRELA DALVA IX	0	3.0	0	12	2017
2324	21	2017-01-13	3.0	0.0	2	2	1	8	Alexânia 	Nova Flórida 	0	3.0	0	1	2017
2325	21	2017-01-17	3.0	0.0	1	1	1	3	Alexânia 	Centro	0	3.0	0	1	2017
2326	21	2017-01-17	3.0	0.0	1	2	1	3	São Luís 	Setor 13 de maio	0	3.0	0	1	2017
2327	21	2017-12-01	3.0	0.0	1	2	1	8	Ponte Alta do Bom Jesus	Prolongamento I	0	3.0	0	12	2017
2328	21	2017-01-16	3.0	0.0	2	1	4	3	Alexânia	Centro	0	3.0	0	1	2017
2329	21	2017-09-01	3.0	0.0	2	2	1	8	Gama	Setor Oeste (Gama)	0	3.0	0	9	2017
2330	21	2017-01-17	3.0	0.0	1	2	1	8	Anápolis	Centro	0	3.0	0	1	2017
2331	21	2017-10-01	3.0	0.0	1	1	4	2	ALEXANIA	NOVA FLORIDA	0	3.0	0	10	2017
2332	21	2017-05-01	3.0	0.0	2	2	4	8	Santa Terezinha de Goiás	Jardim Esperança	0	3.0	0	5	2017
2333	21	2017-07-01	3.0	0.0	2	2	4	9	Anápolis	Centro	0	3.0	0	7	2017
2334	21	2017-01-13	3.0	0.0	2	1	4	3	alexânia	Centro	0	3.0	0	1	2017
2335	21	2017-01-14	3.0	0.0	2	1	4	3	Aguas Lindas	Jardim Esperança	0	3.0	0	1	2017
2336	21	2017-01-16	3.0	0.0	1	1	4	3	anâpolis	Centro	0	3.0	0	1	2017
2337	21	2017-01-17	3.0	0.0	1	2	4	3	Brasília 	Setor Nova Florids	0	3.0	0	1	2017
2338	21	2017-01-15	2.75	0.0	2	1	1	9	BRASILIA	Setor Sul (Gama)	0	2.75	0	1	2017
2339	21	2017-01-16	2.75	0.0	1	1	4	3	anapolis	Nova Alexania	0	2.75	0	1	2017
2340	21	2017-02-01	2.75	0.0	1	2	4	3	Df	Centro	0	2.75	0	2	2017
2341	21	2017-02-01	2.75	0.0	1	2	4	3	ANAPOLIS	Centro	0	2.75	0	2	2017
2342	21	2017-09-01	2.75	0.0	2	1	4	3	Brasilia	Zona Industrial (Guará)	0	2.75	0	9	2017
2343	21	2017-08-01	2.75	0.0	1	1	4	3	miracema	Centro	0	2.75	0	8	2017
2344	21	2017-09-01	2.5	0.0	2	2	4	3	Camacari	Geraldo jaime	0	2.5	0	9	2017
2345	21	2017-01-16	2.5	0.0	1	2	2	3	Barra	Nova Alexania	0	2.5	0	1	2017
2346	21	2017-08-01	2.5	0.0	2	1	1	3	ALEXÂNIA	JD ESPERANÇA 	0	2.5	0	8	2017
2347	21	2017-07-01	2.5	0.0	1	2	4	3	Df	Centro	0	2.5	0	7	2017
2348	21	2017-02-01	2.5	0.0	2	1	4	3	Anapolis	Centro	0	2.5	0	2	2017
2349	21	2017-10-01	2.5	0.0	1	1	4	9	Alexânia	Centro	0	2.5	0	10	2017
2350	21	2017-01-14	2.5	0.0	1	2	4	9	Planaltina de Goiás 	Mansões Ilha Bela	0	2.5	0	1	2017
2351	21	2017-01-01	2.5	0.0	1	2	4	3	36445	Centro	0	2.5	0	1	2017
2352	21	2017-08-01	2.5	0.0	2	1	4	9	brasília	Centro	0	2.5	0	8	2017
2353	21	2017-09-01	2.25	0.0	2	2	4	3	Taguatinga 	Cruzeiro	0	2.25	0	9	2017
2354	21	2017-01-14	2.25	0.0	2	2	4	3	Alexania	Centro	0	2.25	0	1	2017
2355	21	2017-01-01	2.0	0.0	1	2	2	3	Alexânia 	centro	0	2.0	0	1	2017
